상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
15980879,장수우동분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,13,1,서울특별시 중구 흥인동 13-1,1.11404E+11,서울특별시 중구 다산로46길,17,,1.11402E+24,,서울특별시 중구 다산로46길 17,100955,4570,,1,114,127.0171078,37.56685647
15977743,베스킨라빈스동대문,DDP점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114059000,광희동,1114014900,을지로7가,1.11401E+18,1,대지,2,1,서울특별시 중구 을지로7가 2-1,1.11403E+11,서울특별시 중구 을지로,281,,1.11401E+24,,서울특별시 중구 을지로 281,100197,4566,,1,1,127.0108895,37.56800293
15960819,남포수제비,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,97,서울특별시 중구 을지로6가 18-97,1.11404E+11,서울특별시 중구 장충단로13길,13,,1.11401E+24,,서울특별시 중구 장충단로13길 13,100851,4564,,2,,127.0078355,37.56782412
15948663,헬피자,압구정점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,366,109,서울특별시 중구 신당동 366-109,1.11403E+11,서울특별시 중구 다산로,96,,1.11402E+24,신당동의원,서울특별시 중구 다산로 96,100830,4597,,,6,127.009179,37.55270687
15978313,쓰나미우동집,,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,133,34,서울특별시 중구 신당동 133-34,1.11404E+11,서울특별시 중구 다산로40길,51,,1.11402E+24,,서울특별시 중구 다산로40길 51,100819,4585,,1,,127.0189639,37.56342992
15989756,피자살바토레쿠오모,명동점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,59,1,서울특별시 중구 명동1가 59-1,1.11404E+11,서울특별시 중구 명동7길,13,,1.11401E+24,명동증권빌딩,서울특별시 중구 명동7길 13,100021,4534,,1,,126.9839527,37.5643412
15987760,국수나무,신당점,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,41,45,서울특별시 중구 신당동 41-45,1.11404E+11,서울특별시 중구 다산로36다길,9,,1.11402E+24,,서울특별시 중구 다산로36다길 9,100815,4584,2,1,5,127.0198902,37.56011276
15961935,핫앤프라이,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,200,102,서울특별시 중구 장충동2가 200-102,1.11403E+11,서울특별시 중구 동호로,241,,1.11401E+24,장충체육관,서울특별시 중구 동호로 241,100856,4605,,1,,127.0066558,37.55863256
15854963,충남분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114014200,예장동,1.11401E+18,1,대지,8,30,서울특별시 중구 예장동 8-30,1.11404E+11,서울특별시 중구 소파로4길,8,,1.11401E+24,,서울특별시 중구 소파로4길 8,100250,4628,,,,126.9884805,37.55931622
15943913,한솥,,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,21,서울특별시 중구 을지로6가 18-21,1.11403E+11,서울특별시 중구 장충단로,247,,1.11401E+24,굿모닝시티쇼핑몰,서울특별시 중구 장충단로 247,100729,4564,,,,127.0073398,37.56679277
15894557,파리바게뜨해피석수,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114057000,필동,1114013700,필동1가,1.11401E+18,1,대지,51,11,서울특별시 중구 필동1가 51-11,1.11403E+11,서울특별시 중구 퇴계로,195,,1.11401E+24,하니빌딩,서울특별시 중구 퇴계로 195,100867,4557,,,805,126.9935691,37.56135101
15863755,쭈꾸랑김밥이랑,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11402E+18,1,대지,151,,서울특별시 중구 순화동 151,1.11403E+11,서울특별시 중구 칠패로,27,,1.11402E+24,순화동THE#주상복합,서울특별시 중구 칠패로 27,100070,4511,,,107,126.9720218,37.56025531
15894219,파리바게뜨동국대,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114057000,필동,1114013900,필동3가,1.11401E+18,1,대지,18,17,서울특별시 중구 필동3가 18-17,1.11404E+11,서울특별시 중구 서애로1길,2,,1.11401E+24,,서울특별시 중구 서애로1길 2,100273,4623,,,,126.9981346,37.56104744
15896508,파리바게뜨을지로3가역,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015500,을지로3가,1.11402E+18,1,대지,282,8,서울특별시 중구 을지로3가 282-8,1.11403E+11,서울특별시 중구 을지로,131,,1.11402E+24,을지로3구역지하쇼핑,서울특별시 중구 을지로 131,100847,4543,,,130,126.9940553,37.56643704
15744710,오모리생칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015900,초동,1.11402E+18,1,대지,19,3,서울특별시 중구 초동 19-3,1.11403E+11,서울특별시 중구 마른내로,43,,1.11402E+24,,서울특별시 중구 마른내로 43,100300,4550,,1,,126.9926207,37.56453261
15515169,고릴라김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,101,1,서울특별시 중구 서소문동 101-1,1.11403E+11,서울특별시 중구 서소문로,134,6,1.11402E+24,,서울특별시 중구 서소문로 134-6,100814,4514,,,,126.9758832,37.5634335
15536048,다흰왕만두찜빵,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,46,13,서울특별시 중구 남창동 46-13,1.11403E+11,서울특별시 중구 퇴계로,57,1,1.11401E+24,,서울특별시 중구 퇴계로 57-1,100804,4529,,,,126.9784889,37.55912206
15511066,김밥천국황학동,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,2545,,서울특별시 중구 황학동 2545,1.11403E+11,서울특별시 중구 청계천로,400,,1.11402E+24,롯데캐슬베네치아,서울특별시 중구 청계천로 400,100899,4572,,,1215,127.0214482,37.57080306
15614590,명동바지락칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012200,회현동2가,1.11401E+18,1,대지,51,1,서울특별시 중구 회현동2가 51-1,1.11404E+11,서울특별시 중구 소공로1길,2,,1.11401E+24,대창빌딩,서울특별시 중구 소공로1길 2,100877,4633,,,,126.9828331,37.55760978
15576194,동대문엽기떡볶이,약수점,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,374,13,서울특별시 중구 신당동 374-13,1.11403E+11,서울특별시 중구 다산로,135,1,1.11402E+24,,서울특별시 중구 다산로 135-1,100834,4607,,1,,127.0110591,37.55602947
15554901,고향손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,302,13,서울특별시 중구 신당동 302-13,1.11404E+11,서울특별시 중구 퇴계로76길,66,,1.11402E+24,,서울특별시 중구 퇴계로76길 66,100823,4611,,1,,127.0144144,37.56250901
15528943,닛시베이커리,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,398,1,서울특별시 중구 중림동 398-1,1.11403E+11,서울특별시 중구 서소문로,8,,1.11402E+24,,서울특별시 중구 서소문로 8,100859,4503,,,,126.9629167,37.55897729
16062662,돌고래피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 남대문로,81,,1.11401E+24,롯데백화점본점,서울특별시 중구 남대문로 81,100721,4533,,1,,126.9817177,37.5647184
16005539,뚜레쥬르,서울역센트럴자이점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114068000,중림동,1114017400,만리동2가,1.11402E+18,1,대지,37,2,서울특별시 중구 만리동2가 37-2,1.11403E+11,서울특별시 중구 만리재로,175,,1.11402E+24,,서울특별시 중구 만리재로 175,100858,4500,,,,126.9639578,37.55490471
16019781,윤떡,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015200,주교동,1.11402E+18,1,대지,43,20,서울특별시 중구 주교동 43-20,1.11404E+11,서울특별시 중구 을지로27길,32,13,1.11402E+24,,서울특별시 중구 을지로27길 32-13,100330,4546,,1,,126.9997341,37.56840451
16039749,반올림피자샵,다산점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,282,103,서울특별시 중구 신당동 282-103,1.11404E+11,서울특별시 중구 다산로36길,25,,1.11402E+24,송화빌딩,서울특별시 중구 다산로36길 25,100824,4585,,1,,127.0166576,37.56235651
16040116,포가네쌀국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,203,,서울특별시 중구 을지로2가 203,1.11403E+11,서울특별시 중구 을지로,100,,1.11401E+24,파인에비뉴,서울특별시 중구 을지로 100,100192,4551,,1,,126.9881233,37.56563848
16040260,미아리우동,신당역점,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,22,,서울특별시 중구 흥인동 22,1.11403E+11,서울특별시 중구 퇴계로,417,,1.11402E+24,,서울특별시 중구 퇴계로 417,100879,4570,,,,127.0178114,37.56586217
16058607,써브웨이동대문역사문화공원역점,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014500,광희동1가,1.11401E+18,1,대지,186,1,서울특별시 중구 광희동1가 186-1,1.11403E+11,서울특별시 중구 장충단로,227,2,1.11401E+24,,서울특별시 중구 장충단로 227-2,100411,4561,,2,1,127.0071588,37.56507926
15608589,배스킨라빈스,신당점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114061500,신당동,1114016400,무학동,1.11402E+18,1,대지,13,,서울특별시 중구 무학동 13,1.11404E+11,서울특별시 중구 퇴계로76길,29,,1.11402E+24,,서울특별시 중구 퇴계로76길 29,100450,4611,,1,,127.0154494,37.56385119
15575357,동경우동집,,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015900,초동,1.11402E+18,1,대지,17,1,서울특별시 중구 초동 17-1,1.11403E+11,서울특별시 중구 충무로,48,,1.11402E+24,,서울특별시 중구 충무로 48,100300,4549,,,,126.9929491,37.56536437
15610311,배스킨라빈스,이마트청계천점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,2545,,서울특별시 중구 황학동 2545,1.11403E+11,서울특별시 중구 청계천로,400,,1.11402E+24,롯데캐슬베네치아,서울특별시 중구 청계천로 400,100899,4572,,1,,127.0214482,37.57080306
15575374,동경우동,,Q,음식,Q04,분식,Q04A04,우동전문점,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015500,을지로3가,1.11402E+18,1,대지,344,1,서울특별시 중구 을지로3가 344-1,1.11403E+11,서울특별시 중구 수표로,48,1,1.11402E+24,,서울특별시 중구 수표로 48-1,100846,4550,,1,,126.9901375,37.56569176
15608654,명동손칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114058000,장충동,1114014300,장충동1가,1.11401E+18,1,대지,25,,서울특별시 중구 장충동1가 25,1.11403E+11,서울특별시 중구 장충단로,209,,1.11401E+24,M타워,서울특별시 중구 장충단로 209,100391,4615,,,,127.0067049,37.56345356
15594618,뚜레쥬르,장충점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114058000,장충동,1114014300,장충동1가,1.11401E+18,1,대지,1,,서울특별시 중구 장충동1가 1,1.11404E+11,서울특별시 중구 퇴계로58길,5,,1.11401E+24,,서울특별시 중구 퇴계로58길 5,100391,4615,,,,127.0065439,37.56365044
15615059,명동칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012900,남산동2가,1.11401E+18,1,대지,27,6,서울특별시 중구 남산동2가 27-6,1.11404E+11,서울특별시 중구 퇴계로20길,38,,1.11401E+24,,서울특별시 중구 퇴계로20길 38,100042,4630,,,,126.9861262,37.55848508
15650893,부산오뎅충무로유,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,12,3,서울특별시 중구 충무로2가 12-3,1.11402E+11,서울특별시 중구 삼일대로,305,,1.11401E+24,동북빌딩,서울특별시 중구 삼일대로 305,100860,4537,,1,,126.9885914,37.56199326
15571347,던킨도너츠아이비케이,,Q,음식,Q07,패스트푸드,Q07A06,도너츠전문,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,50,,서울특별시 중구 을지로2가 50,1.11403E+11,서울특별시 중구 을지로,79,,1.11401E+24,기업은행,서울특별시 중구 을지로 79,100758,4541,,19,,126.9865498,37.56648097
15557788,낙원떡집,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,47,17,서울특별시 중구 신당동 47-17,1.11404E+11,서울특별시 중구 다산로36길,75,,1.11402E+24,,서울특별시 중구 다산로36길 75,100816,4584,,,,127.0187042,37.5607877
15502356,김가네,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,12,3,서울특별시 중구 남대문로5가 12-3,1.11402E+11,서울특별시 중구 세종대로,18,1,1.11401E+24,,서울특별시 중구 세종대로 18-1,100800,4527,,,,126.9740296,37.55828147
15764932,신흥분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,46,2,서울특별시 중구 남창동 46-2,1.11404E+11,서울특별시 중구 남대문시장8길,16,,1.11401E+24,크레용아동복,서울특별시 중구 남대문시장8길 16,100804,4529,,,,126.9783001,37.55968809
15779129,우리분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,126,,서울특별시 중구 회현동1가 126,1.11404E+11,서울특별시 중구 퇴계로12길,45,,1.11401E+24,,서울특별시 중구 퇴계로12길 45,100873,4633,,1,,126.9815534,37.55766182
15715888,약수칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,369,39,서울특별시 중구 신당동 369-39,1.11403E+11,서울특별시 중구 다산로,124,,1.11402E+24,,서울특별시 중구 다산로 124,100841,4590,,,,127.0109734,37.55480333
15853668,충무로노가리오뎅,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,25,16,서울특별시 중구 충무로3가 25-16,1.11404E+11,서울특별시 중구 수표로6길,21,,1.11402E+24,,서울특별시 중구 수표로6길 21,100013,4555,,1,,126.9915327,37.56295551
15800114,을지로장칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114010800,수하동,1.11401E+18,1,대지,39,2,서울특별시 중구 수하동 39-2,1.11404E+11,서울특별시 중구 남대문로10길,30,,1.11401E+24,,서울특별시 중구 남대문로10길 30,100210,4539,,,,126.9843743,37.56747144
15855241,초은김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,2545,,서울특별시 중구 황학동 2545,1.11403E+11,서울특별시 중구 청계천로,400,,1.11402E+24,롯데캐슬베네치아,서울특별시 중구 청계천로 400,100899,4572,,1,1215,127.0214482,37.57080306
15798388,일품칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,120,18,서울특별시 중구 신당동 120-18,1.11404E+11,서울특별시 중구 다산로44길,23,,1.11402E+24,정광빌딩,서울특별시 중구 다산로44길 23,100819,4577,,1,,127.0182402,37.56509985
15815637,조가네바지락칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,200,5,서울특별시 중구 신당동 200-5,1.11404E+11,서울특별시 중구 을지로45길,62,,1.11402E+24,누죤빌딩,서울특별시 중구 을지로45길 62,100822,4566,7,,334,127.0129864,37.56693922
16009989,육전,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,391,,서울특별시 중구 황학동 391,1.11404E+11,서울특별시 중구 퇴계로85길,14,,1.11402E+24,,서울특별시 중구 퇴계로85길 14,100869,4576,,1,,127.0197626,37.56640099
16043302,김가네,동대문공원점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014500,광희동1가,1.11401E+18,1,대지,187,1,서울특별시 중구 광희동1가 187-1,1.11404E+11,서울특별시 중구 을지로44길,19,,1.11401E+24,,서울특별시 중구 을지로44길 19,100411,4561,,5,,127.0065462,37.56518223
16026480,빵의정석,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,213,,서울특별시 중구 신당동 213,1.11404E+11,서울특별시 중구 마장로1가길,23,,1.11402E+24,동원프라자빌딩,서울특별시 중구 마장로1가길 23,100887,4568,,8,803,127.0134903,37.5690699
16028128,달인명동칼국수보쌈,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,163,,서울특별시 중구 남대문로5가 163,1.11404E+11,서울특별시 중구 세종대로4길,25,,1.11401E+24,,서울특별시 중구 세종대로4길 25,100802,4527,,2,,126.9752461,37.55788657
15994785,한나식빵,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 남대문로,81,,1.11401E+24,롯데백화점본점,서울특별시 중구 남대문로 81,100721,4533,,1,,126.9817177,37.5647184
15991987,달콤,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,21,서울특별시 중구 을지로6가 18-21,1.11403E+11,서울특별시 중구 장충단로,247,,1.11401E+24,굿모닝시티쇼핑몰,서울특별시 중구 장충단로 247,100729,4564,,2,,127.0073398,37.56679277
16009241,뉴욕스넥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015500,을지로3가,1.11402E+18,1,대지,282,8,서울특별시 중구 을지로3가 282-8,1.11403E+11,서울특별시 중구 을지로,131,,1.11402E+24,을지로3구역지하쇼핑,서울특별시 중구 을지로 131,100847,4543,,,56,126.9940553,37.56643704
16036135,롤롤,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
16035926,김말자,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
16056425,엔조이,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,13,1,서울특별시 중구 흥인동 13-1,1.11404E+11,서울특별시 중구 다산로46길,17,,1.11402E+24,,서울특별시 중구 다산로46길 17,100955,4570,,1,122,127.0171078,37.56685647
16066220,르브레드랩,신세계본점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,,,126.9809659,37.56090951
16036029,미소분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,247,46,서울특별시 중구 신당동 247-46,1.11404E+11,서울특별시 중구 다산로33다길,46,,1.11402E+24,,서울특별시 중구 다산로33다길 46,100823,4611,,1,,127.0136149,37.56477296
16082277,브이아이피자연과사람들,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,101,43,서울특별시 중구 을지로2가 101-43,1.11404E+11,서울특별시 중구 삼일대로12길,16,7,1.11401E+24,,서울특별시 중구 삼일대로12길 16-7,100845,4542,,1,,126.9887119,37.56648149
16058415,몽키토스트,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,47,17,서울특별시 중구 남창동 47-17,1.11403E+11,서울특별시 중구 퇴계로,53,,1.11401E+24,,서울특별시 중구 퇴계로 53,100804,4529,,1,,126.9780421,37.5586857
16073359,이멜다분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114015700,산림동,1.11402E+18,1,대지,207,1,서울특별시 중구 산림동 207-1,1.11403E+11,서울특별시 중구 청계천로,160,,1.11402E+24,세운청계상가,서울특별시 중구 청계천로 160,100340,4545,,3,316,126.9953468,37.56804288
16073245,본찌,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,202,3,서울특별시 중구 회현동1가 202-3,1.11404E+11,서울특별시 중구 남대문시장길,73,5,1.11401E+24,,서울특별시 중구 남대문시장길 73-5,100874,4529,,,,126.9800244,37.56106357
16023024,안동참마명과,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,149,10,서울특별시 중구 을지로2가 149-10,1.11403E+11,서울특별시 중구 을지로,88,,1.11401E+24,을지로2구역지하쇼핑,서울특별시 중구 을지로 88,100845,4542,1,,5,126.9868487,37.56614114
16080773,한국피자헛약수,2호점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,370,52,서울특별시 중구 신당동 370-52,1.11403E+11,서울특별시 중구 다산로,155,,1.11402E+24,,서울특별시 중구 다산로 155,100893,4607,,1,,127.0119555,37.55756875
16196720,천하,강호동,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,4,2,서울특별시 중구 명동2가 4-2,1.11404E+11,서울특별시 중구 명동10길,35,20,1.11401E+24,,서울특별시 중구 명동10길 35-20,100809,4537,,1,,126.9857944,37.56292437
